CODIGO_UNICO,ORIGEN_CLASIFICACION,CODIGO_SNIP,NOMBRE_INVERSION,TIPO_INVERSION,NIVEL,SECTOR,ENTIDAD,NOMBRE_OPMI,NOMBRE_UF,NOMBRE_UEI,SEC_EJEC,NOMBRE_UEP,FUNCION,PROGRAMA,SUBPROGRAMA,DES_TIPOLOGIA,ESTADO,SITUACION,FECHA_REGISTRO,FECHA_VIABILIDAD,MARCO,MONTO_VIABLE,COSTO_ACTUALIZADO,CTRL_CONCURR,MONTO_LAUDO,MONTO_FIANZA,SALDO_EJECUTAR,REGISTRADO_PMI,PMI_ANIO_1,PMI_ANIO_2,PMI_ANIO_3,PMI_ANIO_4,PRIMER_DEVENGADO,ULTIMO_DEVENGADO,DEVEN_ACUMUL_ANIO_ANT,DEV_ANIO_ACTUAL,PIA_ANIO_ACTUAL,PIM_ANIO_ACTUAL,CERTIF_ANIO_ACTUAL,COMPROM_ANUAL_ANIO_ACTUAL,EXPEDIENTE_TECNICO,MONTO_ET_F8,TIENE_F8,ETAPA_F8,TIENE_F12B,TIENE_AVAN_FISICO,AVANCE_FISICO,AVANCE_EJECUCION,ULT_FEC_DECLA_ESTIM,FEC_INI_EJECUCION,FEC_FIN_EJECUCION,FEC_INI_EJEC_FISICA,FEC_FIN_EJEC_FISICA,INFORME_CIERRE,TIENE_F9,FEC_REG_F9,ETAPA_F9,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,LATITUD,LONGITUD,ALTERNATIVA,DES_MODALIDAD,IND_IOARR_EMERG,NUM_HABITANTES_BENEF,ANIO_PROCESO,LATITUD_MEF,LONGITUD_MEF,FUENTE_COORDENADA,TIPO_COORDENADA,ESTADO_ENRIQUECIMIENTO,PRESUPUESTO_EJECUTADO,AVANCE_FINANCIERO_CALCULADO,FECHA_REFERENCIA_EJECUCION,ESTADO_ACTUALIZACION_FISICA,ADVERTENCIA_AVANCE_FISICO,ANTIGUEDAD_REPORTE_FISICO_DIAS,MONTO_REFERENCIA,EPS_PRESTACION,TIENE_EPS_PRESTACION
2561032,OFICIAL_SANEAMIENTO,2561032,"CREACION DE LA RED PRIMARIA DEL SISTEMA DE ALCANTARILLADO EN EL AAHH SAN DAVID, SECTOR DE PPUCCHUN,  DISTRITO DE MARISCAL CACERES - PROVINCIA DE CAMANA - DEPARTAMENTO DE AREQUIPA",PROYECTO DE INVERSION,GL,GOBIERNOS LOCALES,MUNICIPALIDAD DISTRITAL DE MARISCAL CACERES,OPMI DE LA MUNICIPALIDAD DISTRITAL DE MARISCAL CACERES - AREQUIPA,UF DE LA MUNICIPALIDAD DISTRITAL DE MARISCAL CACERES,UEI DE LA MUNICIPALIDAD DISTRITAL DE MARISCAL CACERES,300363,MUNICIPALIDAD DISTRITAL DE MARISCAL CACERES,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO URBANO,SISTEMA DE SANEAMIENTO URBANO,ACTIVO,VIABLE,2022-09-01 00:00:00,2022-09-05 00:00:00,INVIERTE,313344.79,313344.79,0.0,0.0,0.0,54835.79,NO,,,,,202210,202212,258509.0,0.0,,0,,,SI,313344.79,SI,Ejecución física (C),SI,SI,84.06,83.73,2023-01-20 11:26:37,2022-07-05 00:00:00,2023-01-19 00:00:00,2022-10-03 00:00:00,2022-11-08 00:00:00,NO,NO,,,AREQUIPA,CAMANA,MARISCAL CACERES,040204,-16.59366776519887,-72.78206719964783,SUMINISTRO E INSTALACION DE TUBERIASuministro e instalaci6n de tuberia PVC UF ISO 4435 S25 ON 200 mm TN H 120 200 m de 93000 metrosCONSTRUCCION DE BUZONESBuz6n t Normal a Maq 101 a 200 m profundidad encofrado ext e int  de 15 unidades,ADMINISTRACIÓN DIRECTA,NO,638,2026,-16.59366776519887,-72.78206719964783,MEF_BANCO_INVERSIONES,OFICIAL_ORIGINAL,ORIGINAL_OK,258509.0,82.49985582973952,2026,DESACTUALIZADO,Reporte físico desactualizado,1311,313344.79,,NO
2453418,OFICIAL_SANEAMIENTO,2453418,"CREACION DEL SISTEMA DE DRENAJE PLUVIAL DE LAS CALLES RAMON CASTILLA, GONZALES PRADA, JOSÉ OLAYA, BOLÍVAR, LIBERTAD, ICA, ZEVALLOS, SÁNCHEZ TRUJILLO, PASASJE INCA ROCA, PIURA, IQUIQUE Y CALLE POR JUAN XXIII ¿ ZONA B  DISTRITO DE MIRAFLORES - PROVINCIA DE AREQUIPA - DEPARTAMENTO DE AREQUIPA",PROYECTO DE INVERSION,GL,GOBIERNOS LOCALES,MUNICIPALIDAD DISTRITAL DE MIRAFLORES,OPMI DE LA MUNICIPALIDAD DISTRITAL DE MIRAFLORES - AREQUIPA,UF DE LA MUNICIPALIDAD DISTRITAL DE MIRAFLORES,UEI DE LA MUNICIPALIDAD DISTRITAL DE MIRAFLORES,300340,MUNICIPALIDAD DISTRITAL DE MIRAFLORES,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO URBANO,SERVICIO DE DRENAJE PLUVIAL,ACTIVO,VIABLE,2019-07-03 00:00:00,2019-07-03 00:00:00,INVIERTE,4432490.6,10413288.82,0.0,0.0,0.0,56471.99,NO,,,,,201908,202506,10356816.83,0.0,,0,,,SI,4094701.2,SI,Ejecución física (C),SI,SI,100.0,99.76,2026-02-11 09:06:13,2021-08-01 00:00:00,2025-11-29 00:00:00,2021-11-03 00:00:00,2022-11-25 00:00:00,NO,NO,,,AREQUIPA,AREQUIPA,MIRAFLORES,040110,-16.381553,-71.512514,Sistema de Drenaje Pluvial por Tuberías,ADMINISTRACIÓN INDIRECTA - POR CONTRATA,NO,14884,2026,-16.381553,-71.512514,MEF_BANCO_INVERSIONES,OFICIAL_ORIGINAL,ORIGINAL_OK,10356816.83,99.45769304034341,2026,VIGENTE_CON_RETRASO,Reporte físico con > 6 meses,193,10413288.82,,NO
2032068,HISTORICO_SALUD_Y_SANEAMIENTO,25999,"AMPLIACION DE LA INFRAESTRUCTURA DEL CENTRO DE SALUD CIUDAD BLANCA DISTRITO DE PAUCARPATA, PROVINCIA Y REGION DE AREQUIPA",PIP MAYOR (SNIP),GL,GOBIERNOS LOCALES,MUNICIPALIDAD DISTRITAL DE PAUCARPATA,OPMI DE LA MUNICIPALIDAD DISTRITAL DE PAUCARPATA,UF DE LA MUNICIPALIDAD DISTRITAL DE PAUCARPATA,UEI DE LA MUNICIPALIDAD DISTRITAL DE PAUCARPATA,300342,MUNICIPALIDAD DISTRITAL DE PAUCARPATA,SALUD Y SANEAMIENTO,SALUD INDIVIDUAL,ATENCION MEDICA BASICA,,ACTIVO,VIABLE,2005-11-15 00:00:00,2005-11-18 00:00:00,SNIP,1444662.0,7154752.68,29887.34,0.0,0.0,5911295.96,SI,1000000.0,147760.0,32518.0,32518.0,200706,202407,1241844.06,0.0,1000000.0,31500,27000.0,0.0,SI,7461580.62,SI,Ejecución física (C),SI,SI,17.25,17.19,2026-07-24 17:44:36,2007-08-01 00:00:00,2030-06-30 00:00:00,2008-01-03 00:00:00,2008-11-18 00:00:00,NO,NO,,,AREQUIPA,AREQUIPA,PAUCARPATA,040112,-16.4210931,-71.474928,Construcción de la ampliación en la infraestructura del Centro de Salud Ciudad Blanca,,NO,5210,2026,0.0,0.0,OSM_NOMINATIM,APROXIMADA_DISTRITO,COMPLETADO_APROXIMADO,1241844.06,17.356911070754162,2026,ACTUALIZADO,,30,7154752.68,,NO
2471213,OFICIAL_SANEAMIENTO,2471213,"REHABILITACIÓN DEL EMISOR DE 500 MM Y COLECTOR DE 250 MM EN LA AV. JHON F. KENNEDY Y CALLE ISLAY, DISTRITO DE PAUCARPATA ¿PROVINCIA DE AREQUIPA - AREQUIPA",INTERVENCIONES IRI,GL,GOBIERNOS LOCALES,MUNICIPALIDAD DISTRITAL DE PAUCARPATA,,,UEI DE LA MUNICIPALIDAD DISTRITAL DE PAUCARPATA,300342,MUNICIPALIDAD DISTRITAL DE PAUCARPATA,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO URBANO,,ACTIVO,APROBADO,2019-11-29 00:00:00,2019-11-29 00:00:00,INVIERTE,1627528.64,1326218.61,0.0,0.0,0.0,1326218.61,NO,,,,,,,0.0,0.0,,0,,,SI,,SI,Ejecución física (C),NO,NO,,,None,2021-06-30 00:00:00,2021-09-28 00:00:00,2021-06-30 00:00:00,2021-09-28 00:00:00,NO,NO,,,AREQUIPA,AREQUIPA,PAUCARPATA,040112,-16.42387529029859,-71.50638139728522,,ADMINISTRACIÓN INDIRECTA - POR CONTRATA,NO,,2026,-16.42387529029859,-71.50638139728522,MEF_BANCO_INVERSIONES,OFICIAL_ORIGINAL,ORIGINAL_OK,0.0,0.0,2026,SIN_AVANCE_FISICO,Sin avance físico registrado,,1326218.61,,NO
2535685,OFICIAL_SANEAMIENTO,2535685,MEJORAMIENTO DEL SERVICIO DE LA LINEA DE CONDUCCIÓN DE LA RED PRIMARIA Y CONSTRUCCIÓN DE PTAP PERTENECIENTE A LA JASS DE LETICIA DEL PUEBLO TRADICONAL DE LETICIA DEL DISTRITO DE UCHUMAYO - PROVINCIA DE AREQUIPA - DEPARTAMENTO DE AREQUIPA,PROYECTO DE INVERSION,GL,GOBIERNOS LOCALES,MUNICIPALIDAD DISTRITAL DE UCHUMAYO,OPMI DE LA MUNICIPALIDAD DISTRITAL DE UCHUMAYO,UF DE LA MUNICIPALIDAD DISTRITAL DE UCHUMAYO,UEI - gdu DE LA MUNICIPALIDAD DISTRITAL DE UCHUMAYO,300354,MUNICIPALIDAD DISTRITAL DE UCHUMAYO,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO RURAL,SISTEMA DE SANEAMIENTO RURAL,ACTIVO,VIABLE,2021-11-24 00:00:00,2021-11-24 00:00:00,INVIERTE,2027689.21,3874950.47,0.0,0.0,0.0,36699.3,SI,306178.0,0.0,0.0,0.0,202210,202608,3321570.17,516680.29,0.0,516681,516680.29,516680.29,SI,3599747.92,SI,Ejecución física (C),SI,SI,91.78,91.33,2026-08-05 12:56:59,2022-04-18 00:00:00,2026-12-30 00:00:00,2022-05-19 00:00:00,2022-12-14 00:00:00,NO,NO,,,AREQUIPA,AREQUIPA,UCHUMAYO,040124,-16.4251651,-71.6727116,Componente 1 ADECUADA INFRAESTRUCTURA DE AGUA POTABLEAcción 1 Construcción de línea de conducción  Se instalará tubería de PVC de 160mm en una longitud de 230700mAcción 2 IConstrucción de planta de tratamiento de agua potable  Construcción de PTAP que consta de 02 área de sedimentadores de 2016m2 cada una construcción de 02 áreas   de filtro de gravaInstalación de equipo de cloración mecánicoComponente 2 ADECUADA GESTIÓN DEL SISTEMA DE AGUA POTABLEAcción 3 Capacitación Capacitación al personal que están a cargo del manejo control y mantenimiento del sistema,ADMINISTRACIÓN INDIRECTA - POR CONTRATA,NO,1761,2026,,,OSM_NOMINATIM,APROXIMADA_DISTRITO,COMPLETADO_APROXIMADO,3838250.46,99.05289086185402,2026,ACTUALIZADO,,18,3874950.47,,NO
2280051,OFICIAL_SANEAMIENTO,323901,"MEJORAMIENTO DEL SISTEMA DE AGUA POTABLE Y ALCANTARILLADO, CENTRO POBLADO ISPACAS - CHAUPI, DISTRITO DE YANAQUIHUA - CONDESUYOS - AREQUIPA",PIP MAYOR (SNIP),GL,GOBIERNOS LOCALES,MUNICIPALIDAD DISTRITAL DE YANAQUIHUA,OPMI DE LA MUNICIPALIDAD DISTRITAL DE YANAQUIHUA,UF DE LA MUNICIPALIDAD DISTRITAL DE YANAQUIHUA,UEI DE LA MUNICIPALIDAD DISTRITAL DE YANAQUIHUA,300422,MUNICIPALIDAD DISTRITAL DE YANAQUIHUA,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO RURAL,,ACTIVO,VIABLE,2015-07-03 00:00:00,2015-08-13 00:00:00,SNIP,5339651.0,2777787.07,0.0,0.0,0.0,146524.86,NO,,,,,201706,201809,2631262.21,0.0,,0,,,SI,2468528.88,SI,Ejecución física (C),SI,NO,,,None,2017-07-10 00:00:00,2018-01-18 00:00:00,2017-07-10 00:00:00,2018-01-18 00:00:00,NO,NO,,,AREQUIPA,CONDESUYOS,YANAQUIHUA,040608,-15.7583827,-72.9106397,MEJORAMMIENTO DE LA LINEA DE CONDUCCION  MEJORAMIENTO DE LA RED DE  DISTRIBUCION Y CONEXIONES  DOMICILIARIAS DE RED DE AGUA POTABLE  MEJORAMIENTO DE LAS REDE COLECTORAS  PRIMARIAS Y SECUNDARIAS DE  ALCANTARILLADO  MEJORAMIENTO DE LA RED EMISORA DE  AGUAS RESIDUALES A LA PLANTA DE  TRATAMIENTO,ADMINISTRACIÓN INDIRECTA - POR CONTRATA,NO,5912,2026,0.0,0.0,OSM_NOMINATIM,APROXIMADA_LOCALIDAD,COMPLETADO_APROXIMADO,2631262.21,94.7251226855196,2026,SIN_AVANCE_FISICO,Sin avance físico registrado,,2777787.07,,NO
2147727,OFICIAL_SANEAMIENTO,187906,"INSTALACION DEL SISTEMA DE DESAGUE EN PUEBLO VIEJO, BARRIO NUEVO Y SOTILLO, DISTRITO DE VITOR - AREQUIPA - AREQUIPA",PIP MENOR (SNIP),GL,GOBIERNOS LOCALES,MUNICIPALIDAD DISTRITAL DE VITOR,OPMI DE LA MUNICIPALIDAD DISTRITAL DE VITOR,UF DE LA MUNICIPALIDAD DISTRITAL DE VITOR,UEI DE LA MUNICIPALIDAD DISTRITAL DE VITOR,300355,MUNICIPALIDAD DISTRITAL DE VITOR,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO RURAL,,ACTIVO,VIABLE,2011-09-06 00:00:00,2011-09-06 00:00:00,SNIP,1173260.0,1642564.0,0.0,0.0,0.0,5097.19,NO,,,,,201111,201312,1637466.81,0.0,,0,,,NO,1228065.45,SI,Aprobación de consistencia o modificaciones antes de la aprobación del ET o ET (A),SI,NO,,,None,,,,,NO,SI,2019-11-27 13:01:33,Pendiente de liquidación,AREQUIPA,AREQUIPA,VITOR,040125,-16.4581953,-71.9227982,INSTALACION DEL SISTEMA DE DESAGUE EN BARRIO NUEVO PUEBLO VIEJO Y SOTILLO,ADMINISTRACIÓN DIRECTA,NO,2465,2026,0.0,0.0,OSM_NOMINATIM,APROXIMADA_LOCALIDAD,COMPLETADO_APROXIMADO,1637466.81,99.68968088914649,2026,SIN_AVANCE_FISICO,Sin avance físico registrado,,1642564.0,,NO
2225963,OFICIAL_SANEAMIENTO,224860,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA  DE ALCANTARILLADO Y EL SISTEMA DE TRATAMIENTO DE LAS AGUAS RESIDUALES DE LOS ANEXOS DE COCHATE, EL MONTE Y LA REAL DEL  DISTRITO DE APLAO, PROVINCIA DE CASTILLA - AREQUIPA",PIP MAYOR (SNIP),GL,GOBIERNOS LOCALES,MUNICIPALIDAD PROVINCIAL DE CASTILLA,OPMI DE LA MUNICIPALIDAD PROVINCIAL DE CASTILLA,UF DE LA MUNICIPALIDAD PROVINCIAL DE CASTILLA,UEI DE LA MUNICIPALIDAD PROVINCIAL DE CASTILLA,300381,MUNICIPALIDAD PROVINCIAL DE CASTILLA - APLAO,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO RURAL,,ACTIVO,VIABLE,2012-07-26 00:00:00,2012-09-18 00:00:00,SNIP,4126355.0,8090434.12,0.0,0.0,0.0,-0.42,SI,157983.0,0.0,0.0,0.0,201308,202603,7932451.54,41200.0,157983.0,157983,63200.0,63200.0,SI,7370725.08,SI,Ejecución física (C),SI,SI,100.0,100.0,2026-02-05 10:34:30,2018-08-28 00:00:00,2025-04-15 00:00:00,2018-08-28 00:00:00,2025-04-15 00:00:00,NO,NO,,,AREQUIPA,CASTILLA,APLAO,040401,-16.0170279,-72.5307193,Instalación de Redes de Alcantarillado L 1044423  ml con TUB PVC UF ISO 4435 DN 200mmInstalación de 500 conexiones domiciliarias de alcantarilladoInstalación de Emisor  Cochate El Monte y La Real L 305027 ml con TUB PVC UF ISO 4435 DN 200mmConstrucción de la PTAR  Qp 427 Lps Sistema de RAFA y Filtro Anaerobio de Flujo Ascendente que comprende  aCámara de Rejas  bDesarenador  cReactor Anaerobio de Flujo Ascendente  dFiltro Anaerobio de Flujo Ascendente  eLecho Secado  fCaseta de Guardianía y Almacén  gDisposición Final del Efluente Tratado  hCerco Perimétrico,ADMINISTRACIÓN INDIRECTA - POR CONTRATA,NO,1468,2026,0.0,0.0,OSM_NOMINATIM,APROXIMADA_DISTRITO,COMPLETADO_APROXIMADO,7973651.54,98.55653506019773,2026,VIGENTE_CON_RETRASO,Reporte físico con > 6 meses,199,8090434.12,,NO
2473510,OFICIAL_SANEAMIENTO,2473510,"REHABILITACION DEL SISTEMA DE SANEAMIENTO BASICO DE LA LOCALIDAD DE ARECCOCHA,DEL DISTRITO DE VIRACO, PROVINCIA DE CASTILLA - AREQUIPA",INTERVENCIONES IRI,GL,GOBIERNOS LOCALES,MUNICIPALIDAD PROVINCIAL DE CASTILLA,,,UEMDNA DE LA MUNICIPALIDAD DISTRITAL DE VIRACO,300394,MUNICIPALIDAD DISTRITAL DE VIRACO,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO RURAL,,ACTIVO,APROBADO,2019-12-16 00:00:00,2019-12-16 00:00:00,INVIERTE,123900.0,325557.67,0.0,0.0,0.0,56370.96,NO,,,,,202311,202312,269186.71,0.0,,0,,,SI,,SI,Ejecución física (C),NO,NO,,,None,2022-10-01 00:00:00,2022-10-30 00:00:00,2022-10-01 00:00:00,2022-10-30 00:00:00,NO,NO,,,AREQUIPA,CASTILLA,VIRACO,040414,-15.656797348165282,-72.52491550946553,,ADMINISTRACIÓN INDIRECTA - POR CONTRATA,NO,,2026,-15.656797348165282,-72.52491550946553,MEF_BANCO_INVERSIONES,OFICIAL_ORIGINAL,ORIGINAL_OK,269186.71,82.6848005147598,2026,SIN_AVANCE_FISICO,Sin avance físico registrado,,325557.67,,NO
2478564,OFICIAL_SANEAMIENTO,2478564,"REHABILITACIÓN DEL SISTEMA DE SANEAMIENTO BÁSICO DE LA LOCALIDAD DE AYAPALLPA, DEL DISTRITO DE CHARCANA, PROVINCIA DE LA UNION, REGION AREQUIPA AFECTADA POR EL FENÓMENO DEL NIÑO COSTERO.",INTERVENCIONES IRI,GL,GOBIERNOS LOCALES,MUNICIPALIDAD PROVINCIAL DE LA UNION,,,UEI DE LA MUNICIPALIDAD DISTRITAL DE CHARCANA,300431,MUNICIPALIDAD DISTRITAL DE CHARCANA,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO RURAL,,ACTIVO,APROBADO,2020-01-22 00:00:00,2020-09-02 00:00:00,INVIERTE,166390.42,166390.42,0.0,0.0,0.0,8252.67,NO,,,,,202106,202211,158137.75,0.0,,0,,,SI,,SI,Ejecución física (C),NO,NO,,,None,,,,,NO,NO,,,AREQUIPA,LA UNION,CHARCANA,040803,-15.24106466999996,-73.07075087999993,,ADMINISTRACIÓN INDIRECTA - POR CONTRATA,NO,,2026,-15.24106466999996,-73.07075087999993,MEF_BANCO_INVERSIONES,OFICIAL_ORIGINAL,ORIGINAL_OK,158137.75,95.04017719289367,2026,SIN_AVANCE_FISICO,Sin avance físico registrado,,166390.42,,NO
2333706,OFICIAL_SANEAMIENTO,372931,"MEJORAMIENTO Y AMPLIACION DEL SISTEMA DE AGUA POTABLE E INSTALACION DE ALCANTARILLADO EN LA LOCALIDAD DE SAINA, EN EL DISTRITO DE SAYLA, PROVINCIA DE LA UNION - AREQUIPA",PIP MAYOR (SNIP),GL,GOBIERNOS LOCALES,MUNICIPALIDAD PROVINCIAL DE LA UNION,OPMI DEL GOBIERNO REGIONAL AREQUIPA,SUB GERENCIA DE FORMULACIÓN DE PROYECTOS DE INVERSIÓN,UEMDNA DE LA MUNICIPALIDAD DISTRITAL DE SAYLA,300436,MUNICIPALIDAD DISTRITAL DE SAYLA,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO RURAL,,ACTIVO,VIABLE,2016-11-03 00:00:00,2016-11-30 00:00:00,SNIP,1294756.0,2772222.37,0.0,0.0,0.0,59425.05,NO,,,,,202011,202509,2712797.32,0.0,,0,,,SI,2772222.37,SI,Ejecución física (C),SI,SI,87.7,88.03,2024-12-28 11:27:32,2022-04-01 00:00:00,2022-07-31 00:00:00,2022-04-01 00:00:00,2022-07-31 00:00:00,NO,NO,,,AREQUIPA,LA UNION,SAYLA,040808,-15.3427911,-73.2485054,SISTEMA DE AGUA POTABLE  EL SISTEMA DE AGUA POTABLE CONSISTE EN LA EJECUCIÓN DE LOS SIGUIENTES COMPONENTES HIDRÁULICOS 01 CAPTACIÓN A 2841 MSNM INSTALACIÓN DE LA LÍNEA DE CONDUCCIÓN CON UNA LONGITUD DE 152994 METROS CONSTRUCCIÓN DE 06 CÁMARAS ROMPE PRESIÓN TIPO 6 CONSTRUCCIÓN DE 04 CÁMARAS ROMPE PRESIÓN TIPO 7 01 RESERVORIO V9M3 Y 01 PASE AÉREO DE 13115 M INSTALACIÓN DE LÍNEA DE ADUCCIÓN Y REDES DE DISTRIBUCIÓN ADECUADAS  SISTEMA DE ALCANTARILLADO  RED DE ALCANTARILLADO  SE PROYECTA CONSTRUIR UNA RED DE COLECTOR Y EMISOR DE ACUERDO A LOS CÁLCULOS HIDRÁULICOS CON TUBERÍA PVC DN 200 MM Y TUBERÍA PVC DN DE 160 MM SEGÚN NTP ISO 4435 S25  CONSTRUCCIÓN DE BUZONES  EN TODA LA RED DE DISTRIBUCIÓN DE EMISORES Y COLECTORES SE PROYECTA LA CONSTRUCCIÓN DE 105 CÁMARAS DE INSPECCIÓN BUZONES DE CONCRETO ARMADO D120 ML  CONEXIONES DOMICILIARIAS DE ALCANTARILLADO  SE ESTÁ PRESUPUESTANDO LA INSTALACIÓN DE 93 CONEXIONES DOMICILIARÍAS  SISTEMA DE TRATAMIENTO DE AGUAS RESIDUALES  PARA EL SISTEMA DE TRATAMIENTO COMPRENDE LA CONSTRUCCIÓN DE 01 TANQUE IMHOFF PARA LA LOCALIDAD DE SAINA,ADMINISTRACIÓN INDIRECTA - POR CONTRATA,NO,280,2026,0.0,0.0,OSM_NOMINATIM,APROXIMADA_LOCALIDAD,COMPLETADO_APROXIMADO,2712797.32,97.85641113631154,2026,DESACTUALIZADO,Reporte físico desactualizado,603,2772222.37,,NO
2331093,OFICIAL_SANEAMIENTO,369626,"CREACION DE LOS SISTEMAS DE AGUA POTABLE DEPENDIENTES DEL RESERVORIO N-39 Y ALCANTARILLADO SANITARIO DEL DISTRITO  DE CERRO COLORADO, PROVINCIA, DEPARTAMENTO Y REGIÓN DE AREQUIPA.",PIP MAYOR (SNIP),GN,"VIVIENDA, CONSTRUCCION Y SANEAMIENTO","MINISTERIO DE VIVIENDA, CONSTRUCCION Y SANEAMIENTO","OPMI DEL MINISTERIO DE VIVIENDA, CONSTRUCCION Y SANEAMIENTO",ORGANISMO TECNICO DE LA ADMINISTRACION DE LOS SERVICIOS DE SANEAMIENTO,PROGRAMA NACIONAL DE SANEAMIENTO URBANO,1085,PROGRAMA NACIONAL DE SANEAMIENTO URBANO,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO URBANO,,ACTIVO,VIABLE,2016-09-22 00:00:00,2017-04-27 00:00:00,SNIP,53380307.0,124114226.16,1893139.68,6173.76,0.0,3615564.7,SI,2242382.0,1379257.0,518719.0,0.0,201705,202607,120155419.14,2113655.26,0.0,2236382,2236381.89,2236381.89,SI,105537922.68,SI,Ejecución física (C),SI,SI,95.78,95.8,2026-08-17 15:40:04,2018-04-11 00:00:00,2028-01-03 00:00:00,2021-09-16 00:00:00,2025-10-27 00:00:00,NO,SI,2025-10-17 16:50:04,Pendiente de Culminación de ejecución de Metas fisicas,AREQUIPA,AREQUIPA,CERRO COLORADO,040104,-16.297999,-71.573948,Metas del sistema de agua potable      Reservorio de un volumne de 3050 m3  Linea de Conduccion de  DN de 350 mm de189 metros de PVCredes de distribucion primaria de DN Ø 200 MM PVC de 5270 metros DN Ø 160 MM PVC de 2787 metros DN Ø 110 MM PVC de 5860 metros    redes de distribucion secundaria de DN Ø 110 MM PVC de 6444909 metros Y 4505 Conexiones domiciliarias de agua  Metas del sistema de alcantarillado       Redes de desague DNØ 200 MM PVC de 2007881 metros  DNØ 250 MM PVC de 5533918 metros y 4505 conexiones domiciliarias de desague,ADMINISTRACIÓN INDIRECTA - POR CONTRATA,NO,15334,2026,0.0,0.0,OSM_NOMINATIM,APROXIMADA_DISTRITO,COMPLETADO_APROXIMADO,122269074.4,98.51334386307873,2026,ACTUALIZADO,,6,124114226.16,,NO
2330037,OFICIAL_SANEAMIENTO,366327,"MEJORAMIENTO Y AMPLIACION DE LA MICRO MEDICION DE LA LOCALIDAD DE PUNTA DE BOMBON, DISTRITO DE PUNTA DE BOMBON, PROVINCIA ISLAY, DEPARTAMENTO DE AREQUIPA, REGION AREQUIPA",PIP MENOR (SNIP),GN,"VIVIENDA, CONSTRUCCION Y SANEAMIENTO","MINISTERIO DE VIVIENDA, CONSTRUCCION Y SANEAMIENTO",OPMI DE LA MUNICIPALIDAD PROVINCIAL DE AREQUIPA,UF DE LA MUNICIPALIDAD PROVINCIAL DE AREQUIPA,MUNICIPALIDAD PROVINCIAL DE AREQUIPA - UEI SEDAPAR,500129,SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE AREQUIPA S.A.,SANEAMIENTO,SANEAMIENTO,SANEAMIENTO URBANO,,ACTIVO,VIABLE,2016-09-08 00:00:00,2016-10-17 00:00:00,SNIP,505236.34,392367.06,0.0,0.0,0.0,-70468.89,NO,,,,,202107,202203,462835.95,0.0,,0,,,SI,392367.06,SI,Expediente técnico (B),SI,NO,,0.0,None,2020-01-01 00:00:00,2020-12-31 00:00:00,2021-07-17 00:00:00,2022-03-14 00:00:00,NO,SI,2022-12-14 16:29:43,Pendiente de liquidación,AREQUIPA,ISLAY,PUNTA DE BOMBON,040706,-17.1721359,-71.7905267,LA ALTERNATIVA DE SOLUCIÓN PROPUESTA CONTEMPLA LA RENOVACIÓN DEL PARQUE DE MEDIDORES DE AGUA POTABLE CON QUE CUENTA LA EPS SEDAPAR SA EN DE LA LOCALIDAD DE PUNTA DE BOMBÓN MEDIDORES QUE HAN CUMPLIDO SU VIDA ÚTIL Y QUE PRESENTAN DEFICIENCIAS EN SU COMPORTAMIENTO YO DEFICIENCIAS EN SU INSTALACIÓN Y DE NUEVAS INSTALACIONES SE PLANTEA COMO ALTERNATIVA DE SOLUCIÓN LA RENOVACIÓN DE 1979 MEDIDORES DE AGUA POTABLE Y 124 MEDIDORES NUEVOS COMO CRECIMIENTO VEGETATIVO PARA EL AÑO 5 COMO HORIZONTE DEL PRESENTE PROYECTO QUE GARANTICEN UN ADECUADO FUNCIONAMIENTO SATISFAGA LAS DEMANDAS DE LA POBLACIÓN Y CUMPLA CON LOS REQUERIMIENTOS ESTABLECIDOS POR LAS NORMAS VIGENTES,ADMINISTRACIÓN DIRECTA,NO,7468,2026,0.0,0.0,OSM_NOMINATIM,APROXIMADA_LOCALIDAD,COMPLETADO_APROXIMADO,462835.95,117.95994036808288,2026,SIN_AVANCE_FISICO,Sin avance físico registrado,,392367.06,SEDAPAR S.A.,SI
